id,expense_category_id,currency_id,amount,tax_id,tax2_id,reference_no,note,name,partner_id,project_id,billable,invoice_id,payment_method_id,date,recurring_type,repeat_id,recurring,cycles,total_cycles,custom_recurring,last_recurring_date,create_invoice_billable,send_invoice_to_customer,recurring_from,date_added,added_from
5351,3,1,63.0,,,,Mensajeria del 07 al 11 de julio 2023,MENSAJERIA A COLÓN,461,1481,1,5501,,2023-07-07,,,0,0,0,0,,0,0,0,2023-07-07 12:29:04,19
5352,3,1,90.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-04,,,0,0,0,0,,0,0,0,2023-07-07 12:32:54,19
5353,3,1,18.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-07,,,0,0,0,0,,0,0,0,2023-07-07 12:33:52,19
5354,7,1,15.0,,,,,"Viatico por diligencia de Inspección a la finca No.231497, con la casa de Paz de Barrio Balboa",298,2823,1,5381,,2023-07-07,,,0,0,0,0,,0,0,0,2023-07-07 13:57:10,6
5355,7,1,0.43,,,,,impresion de autorizacion para desglose de pruebas,574,2717,1,4408,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 09:44:44,28
5356,6,1,300.0,,,,,Tasa Única de Ciudadela Holdings,82,3093,1,5121,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 15:57:01,9
5357,6,1,300.0,,,,,Tasa Única de Soller Holdings,82,3093,1,5121,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 16:01:03,9
5358,6,1,300.0,,,,,Tasa Única de Alfaretti S.A.,235,3028,1,5290,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 16:06:41,9
5359,6,1,300.0,,,,,Tasa Única de Electryon Power Inc. ,323,3214,1,5350,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 16:36:54,9
5360,6,1,400.0,,,,,Tasa Única DGB Taboga Foundation,438,3056,1,5023,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 16:56:18,9
5361,6,1,300.0,,,,,Tasa Única de Welthy Inc.,91,3021,1,5392,2,2023-07-10,,,0,0,0,0,,0,0,0,2023-07-10 17:21:23,9
5362,7,1,8.83,,,,,Copias,404,2996,1,4970,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 08:36:48,17
5363,7,1,4.1,,,,,Pago por Transporte - Uber,395,3148,1,5271,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 09:39:43,17
5364,7,1,2.65,,,,,Pago por Transporte - Uber,395,3148,1,5271,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 09:40:22,17
5365,7,1,50.0,,,,,Carnet de Tramitte,395,3148,1,5271,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 09:40:52,17
5366,7,1,50.0,,,,,Visa Multiple,395,3148,1,5271,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 09:41:31,17
5367,7,1,8.11,,,,,Envio,395,3148,1,5271,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 09:43:48,17
5368,7,1,20.0,,,,,Apostilla,40,3209,1,5288,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 10:40:21,17
5369,7,1,3.0,,,,,Autenticación de Poder,443,3106,1,5108,,2023-06-07,,,0,0,0,0,,0,0,0,2023-07-11 16:01:11,14
5370,7,1,25.0,,,,,diligencia por entrega de cheque,309,3089,1,5420,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 16:07:23,14
5371,7,1,300.0,,,,,cheque para defensora de ausente,309,3089,1,5420,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 16:12:55,14
5372,6,1,300.0,,,,,Tasa Única de Centro Especializado de la Piel S.A.,199,3032,1,5406,,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 16:49:57,9
5373,6,1,300.0,,,,,Tasa Única de Derma Shop,527,3183,1,5405,2,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 16:57:13,9
5374,7,1,12.0,,,,Contestación de aviso,Corrección de Marca,518,1840,1,3531,1,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-11 17:42:16,7
5375,7,1,30.0,,,,,Gasto de traducción de pruebas_ Liz. ,358,2691,1,5514,1,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 09:12:56,12
5376,10,1,3.5,,,,,fletes Chavales- envió de Chiriquí Marcelino ,85,3190,1,5439,9,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 09:54:09,12
5377,7,1,6.0,,,,,poder ,309,2222,1,5108,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 11:07:14,14
5378,7,1,40.0,,,,,crp de la finca,309,2222,1,5108,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 11:07:32,14
5379,7,1,25.0,,,,,viatico de monica sosa por retiro de exhorto,309,2222,1,5419,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 11:08:08,14
5380,7,1,3.5,,,,,gasto de envio de exhorto por ferguson,309,2222,1,5419,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 11:08:46,14
5381,7,1,3.0,,,,,poder ,443,1457,1,2847,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 13:41:05,14
5382,7,1,40.0,,,,,crp de la finca,443,1457,1,2847,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 13:41:18,14
5383,7,1,6.0,,,,,Sello de Emplazamiento - Notaria,443,1457,1,2847,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 13:41:32,14
5384,7,1,3.0,,,,,Sello de Desistimiento,519,3073,1,5052,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 13:42:31,14
5385,7,1,2.0,,,,,Certificación Minrex,545,2861,1,4667,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 15:39:00,22
5386,7,1,3.05,,,,,Pago por Estacionamiento,667,3206,1,5278,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 16:03:31,17
5387,7,1,5.1,,,,,Pago por Estacionamiento,404,2996,1,4970,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 16:06:54,17
5388,7,1,0.98,,,,,Pago por Estacionamiento,40,3209,1,5288,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 16:10:58,17
5389,7,1,3.2,,,,,Pago por Estacionamiento,518,2976,1,5248,,2023-07-12,,,0,0,0,0,,0,0,0,2023-07-12 16:20:14,17
5390,9,1,100.0,,,,Gastos Migratorios por la renovación de la visa de doméstica,Gastos Migratorios,155,3147,1,5192,1,2023-07-13,,,0,0,0,0,,0,0,0,2023-07-13 20:46:02,7
5391,7,1,10.97,,,,,Publicaciones en la estrella,519,2992,1,4977,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 08:58:54,28
5392,7,1,21.88,,,,,Publicaciones en la estrella,561,2956,1,2207,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 09:02:54,28
5393,7,1,21.88,,,,,Publicaciones en la estrella,298,2111,1,3801,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 09:08:15,28
5394,3,1,61.0,,,,Oficios Davidienda,Mensajería a Colón,461,1481,1,5501,1,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-14 09:22:51,19
5395,3,1,59.0,,,,Oficios Davidienda,Mensajería a Colón,461,1481,1,5799,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 09:23:24,19
5396,3,1,39.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-11,,,0,0,0,0,,0,0,0,2023-07-14 09:24:58,19
5397,3,1,54.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 09:25:12,19
5398,3,1,10.0,,,,entrega de documentos de demandas presentada por Marcelino,Mensajería -   luis,85,3190,1,5439,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 10:59:00,12
5399,7,1,3.5,,,,,fletes Chavales- envió de demanda de  Chiriquí Marcelino ,85,3190,1,5439,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 11:00:48,12
5400,7,1,3.05,,,,,Pago por Estacionamiento,667,3206,1,5278,,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 14:12:43,17
5401,7,1,0.54,,,,,Copias,667,3206,1,5278,,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 14:13:32,17
5402,7,1,1.32,,,,,Pago por Estacionamiento,545,2861,1,4667,,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 14:19:53,17
5403,7,1,1.77,,,,,Pago por Estacionamiento,545,2861,1,4667,,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 14:20:45,17
5404,7,1,150.0,,,,,Refrendo de fragancia Basier y Pasha_  pago a la regenta farmaceutica - Iliana ,11,3169,1,5229,1,2023-07-14,,,0,0,0,0,,0,0,0,2023-07-14 16:07:46,12
5405,6,1,300.0,,,,,Tasa Única de Grupo Valor República Dominicana,318,3048,1,5273,1,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 11:10:00,9
5406,2,1,10.0,,,,,SELLO DE NOTARIA,519,3074,1,5059,2,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 11:58:31,28
5407,6,1,300.0,,,,,Tasa Única EOS Energy S.A.,39,3039,1,5497,2,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 12:52:40,9
5408,7,1,8.78,,,,,Agilización de trámite,637,3004,1,4974,,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 14:22:18,17
5409,7,1,4.34,,,,,Transporte - Uber,545,2604,1,4181,,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 15:26:06,17
5410,7,1,4.58,,,,,Transporte - Uber,545,2604,1,4181,,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 15:26:45,17
5411,6,1,300.0,,,,,Tasa Única de Pacmaid Holdings Inc. ,433,3167,1,5307,2,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 16:13:56,9
5412,3,1,3.5,,,,,envio con ferguson,309,3089,1,5420,2,2023-07-17,,,0,0,0,0,,0,0,0,2023-07-17 16:28:43,28
5413,7,1,8.0,,,,,Mensajería - cliente ,55,1844,1,4355,1,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 11:17:44,12
5414,6,1,350.0,,,,,Tasa Única de Ripio Holdings Inc,282,3189,1,5345,1,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 12:08:35,9
5415,6,1,300.0,,,,,Tasa Única De Alta S.A.,188,3029,1,5156,2,2023-06-08,,,0,0,0,0,,0,0,0,2023-07-18 12:20:45,9
5416,6,1,300.0,,,,,Tasa Única de Volere S.A.,401,3043,1,5256,2,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 12:21:37,9
5417,6,1,300.0,,,,,Tasa Única de WHPA S.A.,415,3042,1,5442,2,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 12:22:46,9
5418,6,1,300.0,,,,,Tasa Única de Estudio Calatea S.A.,396,3057,1,5444,2,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 12:24:00,9
5419,6,1,300.0,,,,,Pago de Tasa Única de FCQ ,51,3060,1,5436,2,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-18 12:28:38,9
5420,7,1,3.0,,,,,Poder autenticado,93,1810,1,3490,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 08:59:23,14
5421,7,1,30.0,,,,,crp de sociedad,93,1810,1,3490,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 08:59:38,14
5422,7,1,3.0,,,,,Solicitud de Emplazamiento por el art- 1016,93,1810,1,3490,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:00:00,14
5423,7,1,3.0,,,,,poder ,93,1811,1,3491,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:01:16,14
5424,7,1,30.0,,,,,crp de sociedad,93,1811,1,3491,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:01:32,14
5425,7,1,3.0,,,,,Solicitud de Emplazamiento por el art- 1016,93,1811,1,3491,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:03:11,14
5426,7,1,3.0,,,,,poder de terceria,309,3128,1,5397,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:06:28,14
5427,7,1,3.0,,,,,poder ,309,3232,1,5407,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:07:08,14
5428,7,1,70.0,,,,,crp de finca,309,3232,1,5407,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:07:52,14
5429,7,1,3.0,,,,,poder,309,3231,1,5398,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:10:01,14
5430,7,1,40.0,,,,,crp de la finca,309,3231,1,5398,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:10:16,14
5431,7,1,3.0,,,,,poder,309,3229,1,5395,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:12:32,14
5432,7,1,3.0,,,,,crp de finca,309,3229,1,5395,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:12:54,14
5433,7,1,3.0,,,,,poder ,309,3130,1,5310,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:13:59,14
5434,7,1,3.0,,,,,poder,93,1814,1,3493,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:21:03,14
5435,7,1,30.0,,,,,crp de finca,93,1814,1,3493,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:21:23,14
5436,7,1,3.0,,,,,Solicitud de Emplazamiento por el art- 1016,93,1814,1,3493,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:21:35,14
5437,7,1,3.0,,,,,Solicitud de Emplazamiento por el art- 1016,519,2990,1,4964,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:24:39,14
5438,7,1,3.0,,,,,poder ,309,3129,1,5396,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 09:26:56,14
5439,7,1,3.0,,,,,poder ,519,3247,1,5450,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 10:17:54,14
5440,7,1,30.0,,,,,crp de la finca,519,3247,1,5450,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 10:18:08,14
5441,7,1,3.0,,,,,poder,519,3248,1,5449,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 10:19:06,14
5442,7,1,30.0,,,,,crp de la finca,519,3248,1,5449,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 10:19:21,14
5443,7,1,4.0,,,,,Timbres aviso de remate,298,885,1,2417,2,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 12:19:46,28
5444,8,1,110.77,,,,,DHLr de honduras ida y vuelta ,470,3251,1,5530,1,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 12:25:29,12
5445,7,1,2.85,,,,,parking en plaza edison,563,2532,1,,2,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 16:33:47,28
5446,3,1,7.5,,,,,envio en uno express de documentos,361,1845,1,5491,9,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 16:36:36,28
5447,7,1,2.0,,,,,parking en plaza edison,41,3270,1,5486,2,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 16:41:49,28
5448,11,1,9.0,,,,Timbres para los certificados de renovación de marca Gustazos en clase 0 y 35,Timbres Fiscales,563,2830,1,4627,1,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 17:30:45,7
5449,7,1,10.0,,,,Tribunal Electoral,Autenticación de Cedula,604,3234,1,5458,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 17:36:49,22
5450,9,1,10.0,,,,,Estatus migratorio ,604,3234,1,5458,,2023-07-19,,,0,0,0,0,,0,0,0,2023-07-19 17:37:30,22
5451,7,1,445.31,,,5396,,Gastos por diligencia Secuestro y pago de perito de local La Tapatya  ,510,2123,1,5457,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 09:10:29,6
5452,7,1,180.0,,,,,Multa de ph para paz y salvo,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 15:26:41,14
5453,7,1,170.0,,,,,obtencion de nit en dgi,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 15:26:58,14
5454,7,1,2.0,,,,,emision de paz y salvo de agua y aseo,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 15:27:56,14
5455,7,1,5.0,,,,,Autenticación de paz y salvo de cuotas de mantenimiento de la la Finca No. 378030,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 15:28:13,14
5456,7,1,10.0,,,,gasto facturado como parte de los gastos administrativos,gasolina de jesus para obtencion de aviso de paz y salvo,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 15:28:40,14
5457,7,1,781.99,,,,,Pago en dgi de saldo moroso,309,1350,1,5474,,2023-07-20,,,0,0,0,0,,0,0,0,2023-07-20 16:10:32,14
5458,7,1,3.0,,,,,poder ,519,2665,1,4255,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 08:48:34,14
5459,7,1,1.6,,,,,copias para desglose y levantamiento,519,2665,1,4255,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 08:48:51,14
5460,7,1,140.5,,,,,Gastos de Registro de Marca,640,3124,1,5157,1,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 10:59:48,9
5461,7,1,12.0,,,,,Corrección,367,2728,1,4416,1,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 11:01:26,7
5462,3,1,46.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-21 11:21:41,19
5463,3,1,59.0,,,,,MENSAJERIA EXTERNA,461,1491,1,5358,1,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 11:22:10,19
5464,3,1,59.0,,,,Oficios Davidienda,Mensajería a Colón,461,1481,1,5799,1,2023-07-18,,,0,0,0,0,,0,0,0,2023-07-21 11:23:04,19
5465,7,1,30.0,,,,,Viaticos,309,3131,1,5279,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:21:23,17
5466,7,1,29.37,,,,,Almuerzo,309,3131,1,5279,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:22:51,17
5467,7,1,29.37,,,,,Viaticos,298,2824,1,5512,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:25:38,17
5468,7,1,30.0,,,,,Almuerzo,298,2824,1,5512,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:27:27,17
5469,7,1,30.0,,,,,Viaticos,298,2823,1,5513,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:35:52,17
5470,7,1,29.37,,,,,Almuerzo,298,2823,1,5513,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:37:16,17
5471,7,1,0.0,,,,,GASTO DUPLICADO,519,2783,1,2136,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:38:19,17
5472,7,1,15.0,,,,,OBTENCION DE SELLOS DE REMATE,519,2783,1,4743,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:41:17,17
5473,7,1,2.4,,,,,Pago por Estacionamiento,89,2961,1,4906,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:55:01,17
5474,7,1,5.3,,,,,Copias,89,2961,1,4906,,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 12:55:33,17
5475,7,1,35.0,,,,Consultoría de relaciones laborales,Consultoría de relaciones laborales,85,3282,1,5559,1,2023-07-21,,,0,0,0,0,,0,0,0,2023-07-21 16:02:18,27
5476,7,1,18.0,,,,Genesis Escalona & Luis Masjuan,Legalización Record Policivo ,638,3003,1,4975,,2023-07-24,,,0,0,0,0,,0,0,0,2023-07-24 12:35:42,22
5477,7,1,500.0,,,,,pago por registro sanitario ante el MINSA_ Pasha ,11,3169,1,5229,2,2023-07-25,,,0,0,0,0,,0,0,0,2023-07-24 14:03:41,12
5478,7,1,100.0,,,,,Gastos por la renovación de la visa de Ana Castellon,21,3273,1,5465,1,2023-07-24,,,0,0,0,0,,0,0,0,2023-07-24 15:57:29,7
5479,7,1,8.0,,,,,Mensajería  al cliente retiro de farmacias ,157,3263,1,5510,,2023-07-24,,,0,0,0,0,,0,0,0,2023-07-24 17:43:36,12
5480,7,1,40.0,,,,,CRP para fecha de remate,443,1334,1,5224,,2023-02-17,,,0,0,0,0,,0,0,0,2023-07-25 11:20:58,14
5481,7,1,5.0,,,,,Gastos por la emisión del aviso sucursal de la sociedad,603,3158,1,5218,2,2023-07-06,,,0,0,0,0,,0,0,0,2023-07-25 14:12:28,7
5482,1,1,3.0,,,,,Autenticación de Autorizacion,603,3158,1,5218,1,2023-07-25,,,0,0,0,0,,0,0,0,2023-07-25 14:12:53,7
5483,3,1,8.0,,,,,Mensajeria,603,3158,1,5218,1,2023-07-25,,,0,0,0,0,,0,0,0,2023-07-25 14:13:07,7
5484,7,1,4.0,,,,,Encomienda a Chiriqui,603,3158,1,5218,1,2023-07-25,,,0,0,0,0,,0,0,0,2023-07-25 14:13:27,7
5485,9,1,50.0,,,,,Multa por vencimiento.,21,3273,1,5465,1,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-25 14:56:14,7
5486,7,1,30.0,,,,,crp de sociedad de BG,519,2769,1,4741,,2023-07-25,,,0,0,0,0,,0,0,0,2023-07-25 15:30:38,14
5487,8,1,0.0,,,,Envio de documentos originales a Guatemala,Courier,15,3295,1,,2,2023-02-23,,,0,0,0,0,,0,0,0,2023-07-25 17:06:24,7
5488,8,1,73.58,,,,Envio de documentos originales a Guatemala,Courier,15,3295,1,,2,2023-02-23,,,0,0,0,0,,0,0,0,2023-07-25 17:06:24,7
5489,4,1,65.0,,,,Calificación y Registro,Gastos del Registro,106,2877,1,4715,2,2023-07-04,,,0,0,0,0,,0,0,0,2023-07-26 11:37:45,7
5490,7,1,3.0,,,,,autenticacion de poder,676,3281,1,5480,,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 11:51:30,14
5491,7,1,60.0,,,,,"crp de studio factory, nacion colon ",676,3281,1,5480,,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 11:52:14,14
5492,7,1,3.0,,,,,autenticacion de poder para correccion de datos de finca en anati,522,1860,1,,,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 11:53:41,14
5493,8,1,63.31,,,,,Pago de DHL por envio a Canada. ,638,3003,1,4975,1,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 12:31:09,12
5494,7,1,539.67,,,,,saldo de dgi restante ,309,1694,1,5490,,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 13:08:25,14
5495,7,1,160.41,,,,,pago de multa de diciembre 2022,85,1973,1,4021,2,2022-12-12,,,0,0,0,0,,0,0,0,2023-07-26 13:16:15,14
5496,7,1,160.41,,,,,pago de multa de enero 2023,85,1973,1,4021,2,2023-01-03,,,0,0,0,0,,0,0,0,2023-07-26 13:16:35,14
5497,7,1,160.41,,,,,pago de multa de febrero 2023,85,1973,1,4021,2,2023-02-03,,,0,0,0,0,,0,0,0,2023-07-26 13:17:06,14
5498,7,1,160.41,,,,,pago de multa de marzo 2023,85,1973,1,4021,2,2023-03-08,,,0,0,0,0,,0,0,0,2023-07-26 13:17:56,14
5499,7,1,160.41,,,,,pago de multa de abril de 2023,85,1973,1,4021,2,2023-04-06,,,0,0,0,0,,0,0,0,2023-07-26 13:18:35,14
5500,7,1,160.41,,,,,pago de multa de mayo de 2023,85,1973,1,4021,2,2023-05-05,,,0,0,0,0,,0,0,0,2023-07-26 13:19:09,14
5501,7,1,160.41,,,,,pago de multa de junio de 2023,85,1973,1,4021,2,2023-06-08,,,0,0,0,0,,0,0,0,2023-07-26 13:19:45,14
5502,7,1,160.41,,,,,pago de multa de julio de 2023,85,1973,1,4021,2,2023-07-13,,,0,0,0,0,,0,0,0,2023-07-26 13:20:03,14
5503,4,1,360.0,,,,,Gastos Registro Público,662,3159,1,5219,2,2023-06-30,,,0,0,0,0,,0,0,0,2023-07-26 14:23:41,7
5504,2,1,17.0,,,,,Notaria,662,3159,1,5219,1,2023-06-30,,,0,0,0,0,,0,0,0,2023-07-26 14:25:08,7
5505,11,1,40.0,,,,,Timbres,662,3159,1,5219,1,2023-06-30,,,0,0,0,0,,0,0,0,2023-07-26 14:25:26,7
5506,3,1,8.0,,,,,Mensajeria,662,3159,1,5219,1,2023-06-30,,,0,0,0,0,,0,0,0,2023-07-26 14:25:47,7
5507,4,1,65.0,,,,,Registro Publico ,106,3198,1,5318,2,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 14:31:30,7
5508,11,1,40.0,,,,,Timbres,106,3198,1,5318,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 14:32:19,7
5509,2,1,17.0,,,,,Notaria,106,3198,1,5318,1,2023-07-26,,,0,0,0,0,,0,0,0,2023-07-26 14:32:40,7
5510,3,1,8.0,,,,,Mensajeria,106,3198,1,5318,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 14:32:58,7
5511,3,1,8.0,,,,,Mensajeria,106,3198,1,5318,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:32:59,7
5512,2,1,3.0,,,,,Escritura de Corrección,106,3198,1,5318,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:35:55,7
5513,11,1,16.0,,,,,Timbres,106,3198,1,5318,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:36:17,7
5514,4,1,65.0,,,,,registro publico,106,3198,1,5318,2,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:36:47,7
5515,4,1,65.0,,,,,Registro Publico,628,2970,1,4921,2,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:40:46,7
5516,2,1,11.0,,,,,Notaria,628,2970,1,4921,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:41:13,7
5517,11,1,24.0,,,,,timbres,628,2970,1,4921,1,2023-06-24,,,0,0,0,0,,0,0,0,2023-07-26 14:41:38,7
5518,3,1,8.0,,,,,mensajeria,628,2970,1,4921,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 14:41:57,7
5519,4,1,65.0,,,,,Registro Publico,554,3505,1,5867,2,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 15:02:30,7
5520,4,1,65.0,,,,,registro Publico,554,3505,1,5867,2,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 15:04:29,7
5521,2,1,17.0,,,,,Notaria,554,3505,1,5867,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 15:04:50,7
5522,1,1,3.0,,,,,Notaria,554,3505,1,5867,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 15:14:01,7
5523,3,1,8.0,,,,,Mensajeria,554,3505,1,5867,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 15:14:21,7
5524,3,1,8.0,,,,,Mensajeria,554,3505,1,5867,1,2023-06-29,,,0,0,0,0,,0,0,0,2023-07-26 15:14:21,7
5525,11,1,40.0,,,,,Timbres,554,3505,1,5867,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 15:16:34,7
5526,11,1,8.0,,,,,Timbres,554,3505,1,5867,1,2023-06-26,,,0,0,0,0,,0,0,0,2023-07-26 15:16:34,7
