id,line_item_id,line_item_taxable_id,line_item_taxable_type,rate,name
13698,32675,5498,invoice,7.00,I.T.B.M.S
13699,32690,5502,invoice,7.00,I.T.B.M.S
13706,32701,1383,estimate,7.00,I.T.B.M.S
13707,32703,1384,estimate,7.00,I.T.B.M.S
13708,32704,1384,estimate,7.00,I.T.B.M.S
13709,32705,1384,estimate,7.00,I.T.B.M.S
13710,32708,1384,estimate,7.00,I.T.B.M.S
13711,32709,1384,estimate,7.00,I.T.B.M.S
13712,32710,1385,estimate,7.00,I.T.B.M.S
13713,32714,5503,invoice,7.00,I.T.B.M.S
13725,32764,1386,estimate,7.00,I.T.B.M.S
13726,32767,5504,invoice,7.00,I.T.B.M.S
13727,32768,1387,estimate,7.00,I.T.B.M.S
13730,32771,5505,invoice,7.00,I.T.B.M.S
13731,32776,1388,estimate,7.00,I.T.B.M.S
13732,32779,5506,invoice,-3.50,Agente Retenedor
13733,32779,5506,invoice,7.00,I.T.B.M.S
13734,32780,5506,invoice,-3.50,Agente Retenedor
13735,32780,5506,invoice,7.00,I.T.B.M.S
13737,32786,5507,invoice,7.00,I.T.B.M.S
13738,32787,1389,estimate,7.00,I.T.B.M.S
13739,32788,5508,invoice,7.00,I.T.B.M.S
13741,32792,1390,estimate,7.00,I.T.B.M.S
13747,32821,5510,invoice,7.00,I.T.B.M.S
13748,32824,1393,estimate,7.00,I.T.B.M.S
13749,32831,1393,estimate,7.00,I.T.B.M.S
13750,32833,5511,invoice,7.00,I.T.B.M.S
13751,32834,5511,invoice,7.00,I.T.B.M.S
13756,32865,1398,estimate,7.00,I.T.B.M.S
13757,32868,1401,estimate,7.00,I.T.B.M.S
13758,32869,1402,estimate,7.00,I.T.B.M.S
13759,32878,5517,invoice,7.00,I.T.B.M.S
13761,32903,1406,estimate,7.00,I.T.B.M.S
13762,32909,5522,invoice,7.00,I.T.B.M.S
13764,32923,5523,invoice,7.00,I.T.B.M.S
13766,32926,1407,estimate,7.00,I.T.B.M.S
13767,32927,1408,estimate,7.00,I.T.B.M.S
13768,32929,1409,estimate,-3.50,Agente Retenedor
13769,32929,1409,estimate,7.00,I.T.B.M.S
13770,32930,1409,estimate,-3.50,Agente Retenedor
13771,32930,1409,estimate,7.00,I.T.B.M.S
13772,32935,5524,invoice,7.00,I.T.B.M.S
13773,32940,1411,estimate,7.00,I.T.B.M.S
13774,32945,1412,estimate,7.00,I.T.B.M.S
13775,32946,1412,estimate,7.00,I.T.B.M.S
13776,32947,1412,estimate,7.00,I.T.B.M.S
13777,32951,5525,invoice,7.00,I.T.B.M.S
13778,32953,5526,invoice,7.00,I.T.B.M.S
13779,32958,5527,invoice,7.00,I.T.B.M.S
13780,32959,5527,invoice,7.00,I.T.B.M.S
13781,32960,5527,invoice,7.00,I.T.B.M.S
13782,32967,5529,invoice,-3.50,Agente Retenedor
13783,32967,5529,invoice,7.00,I.T.B.M.S
13784,32968,5529,invoice,-3.50,Agente Retenedor
13785,32968,5529,invoice,7.00,I.T.B.M.S
13786,32972,1413,estimate,-3.50,Agente Retenedor
13787,32972,1413,estimate,7.00,I.T.B.M.S
13795,33001,1418,estimate,-3.50,Agente Retenedor
13796,33001,1418,estimate,7.00,I.T.B.M.S
13797,33006,1421,estimate,7.00,I.T.B.M.S
13798,33011,5530,invoice,7.00,I.T.B.M.S
13799,33014,1424,estimate,7.00,I.T.B.M.S
13800,33015,1425,estimate,7.00,I.T.B.M.S
13801,33016,1426,estimate,7.00,I.T.B.M.S
13802,33017,1427,estimate,7.00,I.T.B.M.S
13803,33018,1428,estimate,7.00,I.T.B.M.S
13804,33019,5531,invoice,7.00,I.T.B.M.S
13805,33020,5532,invoice,7.00,I.T.B.M.S
13806,33021,5533,invoice,7.00,I.T.B.M.S
13807,33022,5534,invoice,7.00,I.T.B.M.S
13808,33023,5535,invoice,7.00,I.T.B.M.S
13809,33024,5536,invoice,7.00,I.T.B.M.S
13810,33025,5537,invoice,7.00,I.T.B.M.S
13811,33026,5538,invoice,-3.50,Agente Retenedor
13812,33026,5538,invoice,7.00,I.T.B.M.S
13813,33027,1429,estimate,7.00,I.T.B.M.S
13814,33042,1430,estimate,7.00,I.T.B.M.S
13815,33045,5547,invoice,-3.50,Agente Retenedor
13816,33045,5547,invoice,7.00,I.T.B.M.S
13817,33046,1431,estimate,7.00,I.T.B.M.S
13818,33047,1432,estimate,7.00,I.T.B.M.S
13819,33048,5548,invoice,7.00,I.T.B.M.S
13820,33049,5549,invoice,7.00,I.T.B.M.S
13821,33050,5550,invoice,7.00,I.T.B.M.S
13822,33051,5551,invoice,7.00,I.T.B.M.S
13823,33052,1433,estimate,7.00,I.T.B.M.S
13824,33053,5552,invoice,7.00,I.T.B.M.S
13826,33057,1434,estimate,7.00,I.T.B.M.S
13829,33063,1435,estimate,7.00,I.T.B.M.S
13830,33065,1436,estimate,7.00,I.T.B.M.S
13831,33066,1436,estimate,7.00,I.T.B.M.S
13832,33071,5553,invoice,7.00,I.T.B.M.S
13833,33073,5554,invoice,7.00,I.T.B.M.S
13838,33084,5555,invoice,7.00,I.T.B.M.S
13839,33085,5556,invoice,7.00,I.T.B.M.S
13841,33093,5557,invoice,7.00,I.T.B.M.S
13842,33094,5557,invoice,7.00,I.T.B.M.S
13843,33095,5557,invoice,7.00,I.T.B.M.S
13844,33097,5558,invoice,7.00,I.T.B.M.S
13845,33098,5558,invoice,7.00,I.T.B.M.S
13847,33110,5559,invoice,7.00,I.T.B.M.S
13848,33112,5560,invoice,7.00,I.T.B.M.S
13849,33116,1439,estimate,7.00,I.T.B.M.S
13850,33117,5561,invoice,7.00,I.T.B.M.S
13851,33118,1440,estimate,7.00,I.T.B.M.S
13852,33119,5562,invoice,7.00,I.T.B.M.S
13853,33120,1441,estimate,7.00,I.T.B.M.S
13854,33122,5563,invoice,7.00,I.T.B.M.S
13856,33128,1442,estimate,7.00,I.T.B.M.S
13861,33135,1443,estimate,7.00,I.T.B.M.S
13862,33136,1443,estimate,7.00,I.T.B.M.S
13863,33137,1443,estimate,7.00,I.T.B.M.S
13864,33138,1443,estimate,7.00,I.T.B.M.S
13865,33139,5564,invoice,7.00,I.T.B.M.S
13866,33140,5564,invoice,7.00,I.T.B.M.S
13867,33141,5564,invoice,7.00,I.T.B.M.S
13868,33142,5564,invoice,7.00,I.T.B.M.S
13878,33159,1445,estimate,7.00,I.T.B.M.S
13880,33170,5568,invoice,7.00,I.T.B.M.S
13881,33173,1446,estimate,7.00,I.T.B.M.S
13882,33177,5569,invoice,7.00,I.T.B.M.S
13883,33183,1447,estimate,7.00,I.T.B.M.S
13885,33190,1448,estimate,7.00,I.T.B.M.S
13886,33191,1449,estimate,7.00,I.T.B.M.S
13887,33192,1449,estimate,7.00,I.T.B.M.S
13888,33193,1449,estimate,7.00,I.T.B.M.S
13889,33194,1449,estimate,7.00,I.T.B.M.S
13890,33195,5570,invoice,7.00,I.T.B.M.S
13891,33196,5570,invoice,7.00,I.T.B.M.S
13892,33197,5570,invoice,7.00,I.T.B.M.S
13893,33198,5570,invoice,7.00,I.T.B.M.S
13898,33203,1450,estimate,7.00,I.T.B.M.S
13899,33204,1450,estimate,7.00,I.T.B.M.S
13900,33205,1450,estimate,7.00,I.T.B.M.S
13901,33206,1450,estimate,7.00,I.T.B.M.S
13902,33207,1450,estimate,7.00,I.T.B.M.S
13903,33208,5571,invoice,7.00,I.T.B.M.S
13904,33209,5571,invoice,7.00,I.T.B.M.S
13905,33210,5571,invoice,7.00,I.T.B.M.S
13906,33211,5571,invoice,7.00,I.T.B.M.S
13907,33212,5571,invoice,7.00,I.T.B.M.S
13909,33214,1451,estimate,7.00,I.T.B.M.S
13910,33215,5572,invoice,7.00,I.T.B.M.S
13912,33220,5573,invoice,7.00,I.T.B.M.S
13913,33221,1452,estimate,7.00,I.T.B.M.S
13914,33223,5574,invoice,7.00,I.T.B.M.S
13917,33228,1453,estimate,7.00,I.T.B.M.S
13918,33230,5575,invoice,7.00,I.T.B.M.S
13919,33232,1454,estimate,7.00,I.T.B.M.S
13920,33234,5576,invoice,7.00,I.T.B.M.S
13921,33236,1455,estimate,7.00,I.T.B.M.S
13922,33238,5577,invoice,7.00,I.T.B.M.S
13923,33240,1456,estimate,7.00,I.T.B.M.S
13924,33242,5578,invoice,7.00,I.T.B.M.S
13925,33245,1457,estimate,-3.50,Agente Retenedor
13926,33245,1457,estimate,7.00,I.T.B.M.S
13928,33248,5579,invoice,-3.50,Agente Retenedor
13929,33248,5579,invoice,7.00,I.T.B.M.S
13930,33249,1458,estimate,7.00,I.T.B.M.S
13931,33249,1458,estimate,-3.50,Agente Retenedor
13932,33250,1459,estimate,7.00,I.T.B.M.S
13933,33253,5580,invoice,7.00,I.T.B.M.S
13934,33255,1460,estimate,7.00,I.T.B.M.S
13935,33256,5581,invoice,7.00,I.T.B.M.S
13936,33258,1461,estimate,7.00,I.T.B.M.S
13937,33258,1461,estimate,-3.50,Agente Retenedor
13938,33260,1462,estimate,7.00,I.T.B.M.S
13939,33260,1462,estimate,-3.50,Agente Retenedor
13940,33261,1463,estimate,-3.50,Agente Retenedor
13941,33261,1463,estimate,7.00,I.T.B.M.S
13942,33262,5582,invoice,-3.50,Agente Retenedor
13943,33262,5582,invoice,7.00,I.T.B.M.S
13945,33265,1464,estimate,7.00,I.T.B.M.S
13946,33265,1464,estimate,-3.50,Agente Retenedor
13947,33266,1465,estimate,7.00,I.T.B.M.S
13948,33267,5583,invoice,7.00,I.T.B.M.S
13949,33268,1466,estimate,7.00,I.T.B.M.S
13950,33269,5584,invoice,7.00,I.T.B.M.S
13951,33270,1467,estimate,7.00,I.T.B.M.S
13952,33272,5585,invoice,7.00,I.T.B.M.S
13953,33274,1468,estimate,7.00,I.T.B.M.S
13954,33275,5586,invoice,7.00,I.T.B.M.S
13955,33276,1469,estimate,7.00,I.T.B.M.S
13956,33277,5587,invoice,7.00,I.T.B.M.S
13958,33279,1470,estimate,7.00,I.T.B.M.S
13959,33281,5588,invoice,7.00,I.T.B.M.S
13964,33301,1471,estimate,7.00,I.T.B.M.S
13965,33304,5589,invoice,7.00,I.T.B.M.S
13970,33318,1472,estimate,7.00,I.T.B.M.S
13971,33319,1472,estimate,7.00,I.T.B.M.S
13973,33327,1475,estimate,7.00,I.T.B.M.S
14000,33407,5590,invoice,7.00,I.T.B.M.S
14001,33411,5591,invoice,7.00,I.T.B.M.S
14002,33412,5591,invoice,7.00,I.T.B.M.S
14003,33416,5593,invoice,7.00,I.T.B.M.S
14004,33416,5593,invoice,-3.50,Agente Retenedor
14005,33418,5594,invoice,7.00,I.T.B.M.S
14006,33418,5594,invoice,-3.50,Agente Retenedor
14007,33420,5595,invoice,7.00,I.T.B.M.S
14008,33420,5595,invoice,-3.50,Agente Retenedor
14009,33421,5596,invoice,7.00,I.T.B.M.S
14011,33430,1477,estimate,7.00,I.T.B.M.S
14013,33432,5599,invoice,7.00,I.T.B.M.S
14014,33435,1478,estimate,7.00,I.T.B.M.S
14015,33436,5600,invoice,7.00,I.T.B.M.S
14016,33437,1478,estimate,7.00,I.T.B.M.S
14018,33447,1481,estimate,7.00,I.T.B.M.S
14022,33458,5602,invoice,7.00,I.T.B.M.S
14024,33466,1483,estimate,7.00,I.T.B.M.S
14025,33471,5604,invoice,7.00,I.T.B.M.S
14026,33471,5604,invoice,-3.50,Agente Retenedor
14028,33473,1484,estimate,-3.50,Agente Retenedor
14029,33473,1484,estimate,7.00,I.T.B.M.S
14034,33489,1485,estimate,-3.50,Agente Retenedor
14035,33489,1485,estimate,7.00,I.T.B.M.S
14036,33490,1486,estimate,-3.50,Agente Retenedor
14037,33490,1486,estimate,7.00,I.T.B.M.S
14038,33491,1487,estimate,7.00,I.T.B.M.S
14039,33495,1488,estimate,-3.50,Agente Retenedor
14040,33495,1488,estimate,7.00,I.T.B.M.S
14041,33496,5605,invoice,7.00,I.T.B.M.S
14042,33497,1489,estimate,7.00,I.T.B.M.S
14043,33498,1490,estimate,7.00,I.T.B.M.S
14044,33500,5606,invoice,7.00,I.T.B.M.S
14045,33501,1491,estimate,7.00,I.T.B.M.S
14046,33505,1491,estimate,7.00,I.T.B.M.S
14047,33506,1491,estimate,7.00,I.T.B.M.S
14048,33508,1491,estimate,7.00,I.T.B.M.S
14068,33541,1493,estimate,7.00,I.T.B.M.S
14076,33557,1494,estimate,7.00,I.T.B.M.S
14077,33562,1494,estimate,7.00,I.T.B.M.S
14078,33563,1494,estimate,7.00,I.T.B.M.S
14079,33564,5607,invoice,7.00,I.T.B.M.S
14080,33566,5608,invoice,7.00,I.T.B.M.S
14081,33570,5608,invoice,7.00,I.T.B.M.S
14082,33571,5608,invoice,7.00,I.T.B.M.S
14083,33573,5608,invoice,7.00,I.T.B.M.S
14084,33578,5609,invoice,7.00,I.T.B.M.S
14085,33580,5610,invoice,7.00,I.T.B.M.S
14086,33585,5610,invoice,7.00,I.T.B.M.S
14087,33586,5610,invoice,7.00,I.T.B.M.S
14100,33616,1496,estimate,-3.50,Agente Retenedor
14101,33616,1496,estimate,7.00,I.T.B.M.S
14102,33617,1496,estimate,-3.50,Agente Retenedor
14103,33617,1496,estimate,7.00,I.T.B.M.S
14104,33618,1496,estimate,-3.50,Agente Retenedor
14105,33618,1496,estimate,7.00,I.T.B.M.S
14106,33619,1496,estimate,-3.50,Agente Retenedor
14107,33619,1496,estimate,7.00,I.T.B.M.S
14108,33620,1496,estimate,-3.50,Agente Retenedor
14109,33620,1496,estimate,7.00,I.T.B.M.S
14110,33621,1496,estimate,-3.50,Agente Retenedor
14111,33621,1496,estimate,7.00,I.T.B.M.S
14112,33622,1496,estimate,-3.50,Agente Retenedor
14113,33622,1496,estimate,7.00,I.T.B.M.S
14119,33642,5611,invoice,7.00,I.T.B.M.S
14135,33696,1499,estimate,7.00,I.T.B.M.S
14136,33697,1499,estimate,7.00,I.T.B.M.S
14138,33706,1500,estimate,7.00,I.T.B.M.S
14139,33712,5612,invoice,7.00,I.T.B.M.S
14140,33713,5612,invoice,7.00,I.T.B.M.S
14142,33718,1501,estimate,7.00,I.T.B.M.S
14143,33719,5613,invoice,-3.50,Agente Retenedor
14144,33719,5613,invoice,7.00,I.T.B.M.S
14145,33720,5613,invoice,-3.50,Agente Retenedor
14146,33720,5613,invoice,7.00,I.T.B.M.S
14147,33721,5613,invoice,-3.50,Agente Retenedor
14148,33721,5613,invoice,7.00,I.T.B.M.S
14149,33722,5613,invoice,-3.50,Agente Retenedor
14150,33722,5613,invoice,7.00,I.T.B.M.S
14151,33723,5613,invoice,-3.50,Agente Retenedor
14152,33723,5613,invoice,7.00,I.T.B.M.S
14153,33724,5613,invoice,-3.50,Agente Retenedor
14154,33724,5613,invoice,7.00,I.T.B.M.S
14155,33725,5613,invoice,-3.50,Agente Retenedor
14156,33725,5613,invoice,7.00,I.T.B.M.S
14157,33734,5615,invoice,-3.50,Agente Retenedor
14158,33734,5615,invoice,7.00,I.T.B.M.S
14159,33735,5616,invoice,7.00,I.T.B.M.S
14160,33741,5617,invoice,7.00,I.T.B.M.S
14161,33746,1502,estimate,7.00,I.T.B.M.S
14171,33827,1513,estimate,7.00,I.T.B.M.S
14172,33828,1514,estimate,7.00,I.T.B.M.S
14173,33829,1514,estimate,7.00,I.T.B.M.S
14174,33833,5621,invoice,7.00,I.T.B.M.S
14175,33834,5621,invoice,7.00,I.T.B.M.S
14176,33838,1515,estimate,-3.50,Agente Retenedor
14177,33838,1515,estimate,7.00,I.T.B.M.S
14180,33841,1516,estimate,7.00,I.T.B.M.S
14185,33846,1517,estimate,7.00,I.T.B.M.S
14212,33446,1480,estimate,-3.50,Agente Retenedor
14213,33446,1480,estimate,7.00,I.T.B.M.S
14214,33893,1480,estimate,-3.50,Agente Retenedor
14215,33893,1480,estimate,7.00,I.T.B.M.S
14219,33900,1518,estimate,7.00,I.T.B.M.S
14220,33905,1519,estimate,7.00,I.T.B.M.S
14221,33906,1520,estimate,-3.50,Agente Retenedor
14222,33906,1520,estimate,7.00,I.T.B.M.S
14223,33908,5622,invoice,7.00,I.T.B.M.S
14224,33909,5623,invoice,7.00,I.T.B.M.S
14226,33910,1521,estimate,7.00,I.T.B.M.S
14227,33912,5624,invoice,-3.50,Agente Retenedor
14228,33912,5624,invoice,7.00,I.T.B.M.S
14230,33922,1522,estimate,7.00,I.T.B.M.S
14232,33924,1523,estimate,7.00,I.T.B.M.S
14234,33940,1524,estimate,7.00,I.T.B.M.S
14235,33950,5635,invoice,7.00,I.T.B.M.S
14236,33951,5635,invoice,7.00,I.T.B.M.S
14237,33952,5636,invoice,-3.50,Agente Retenedor
14238,33952,5636,invoice,7.00,I.T.B.M.S
14239,33953,5637,invoice,7.00,I.T.B.M.S
14246,33905,1519,estimate,-3.50,Agente Retenedor
14247,33971,5638,invoice,-3.50,Agente Retenedor
14248,33971,5638,invoice,7.00,I.T.B.M.S
14249,33972,5639,invoice,-3.50,Agente Retenedor
14250,33972,5639,invoice,7.00,I.T.B.M.S
14251,33973,5640,invoice,7.00,I.T.B.M.S
14252,33973,5640,invoice,-3.50,Agente Retenedor
14253,33974,5641,invoice,7.00,I.T.B.M.S
14254,33976,1525,estimate,7.00,I.T.B.M.S
14255,33977,1525,estimate,7.00,I.T.B.M.S
14256,33978,1525,estimate,7.00,I.T.B.M.S
14261,33983,1526,estimate,7.00,I.T.B.M.S
14263,33990,5642,invoice,7.00,I.T.B.M.S
14264,33994,5643,invoice,7.00,I.T.B.M.S
14265,33999,5643,invoice,7.00,I.T.B.M.S
14266,34000,5643,invoice,7.00,I.T.B.M.S
14270,34008,5644,invoice,-3.50,Agente Retenedor
14271,34008,5644,invoice,7.00,I.T.B.M.S
14272,34009,5644,invoice,-3.50,Agente Retenedor
14273,34009,5644,invoice,7.00,I.T.B.M.S
14274,34011,5645,invoice,7.00,I.T.B.M.S
14286,34048,5646,invoice,-3.50,Agente Retenedor
14287,34048,5646,invoice,7.00,I.T.B.M.S
14291,34052,1528,estimate,7.00,I.T.B.M.S
14292,34054,5647,invoice,7.00,I.T.B.M.S
14293,34056,5648,invoice,7.00,I.T.B.M.S
14294,34057,5649,invoice,7.00,I.T.B.M.S
14295,34060,5650,invoice,7.00,I.T.B.M.S
14296,34062,5651,invoice,7.00,I.T.B.M.S
14302,34083,5653,invoice,7.00,I.T.B.M.S
14308,34103,1530,estimate,7.00,I.T.B.M.S
14309,34106,1531,estimate,7.00,I.T.B.M.S
14310,34112,1532,estimate,7.00,I.T.B.M.S
14314,34126,1534,estimate,-3.50,Agente Retenedor
14315,34126,1534,estimate,7.00,I.T.B.M.S
14316,34127,1535,estimate,7.00,I.T.B.M.S
14317,34128,5655,invoice,7.00,I.T.B.M.S
14318,34132,5656,invoice,7.00,I.T.B.M.S
14319,34137,5657,invoice,7.00,I.T.B.M.S
14323,34172,1548,estimate,7.00,I.T.B.M.S
14324,34176,1548,estimate,7.00,I.T.B.M.S
14325,34180,1549,estimate,7.00,I.T.B.M.S
14326,34184,1549,estimate,7.00,I.T.B.M.S
14327,34185,1549,estimate,7.00,I.T.B.M.S
14328,34187,1549,estimate,7.00,I.T.B.M.S
14329,34192,1550,estimate,7.00,I.T.B.M.S
14330,34194,1551,estimate,7.00,I.T.B.M.S
14331,34195,1551,estimate,7.00,I.T.B.M.S
14332,34196,1552,estimate,7.00,I.T.B.M.S
14334,34198,1553,estimate,7.00,I.T.B.M.S
14336,34199,1553,estimate,7.00,I.T.B.M.S
14337,34204,5658,invoice,7.00,I.T.B.M.S
14338,34205,5658,invoice,7.00,I.T.B.M.S
14339,34210,1554,estimate,7.00,I.T.B.M.S
14344,34235,1556,estimate,7.00,I.T.B.M.S
14346,34236,1556,estimate,7.00,I.T.B.M.S
14347,34240,5660,invoice,7.00,I.T.B.M.S
14348,34241,5660,invoice,7.00,I.T.B.M.S
14349,34245,1557,estimate,7.00,I.T.B.M.S
14350,34246,5661,invoice,7.00,I.T.B.M.S
14351,34247,1558,estimate,7.00,I.T.B.M.S
14352,34248,5662,invoice,7.00,I.T.B.M.S
14353,34249,5663,invoice,7.00,I.T.B.M.S
14354,34253,5663,invoice,7.00,I.T.B.M.S
14355,34254,5663,invoice,7.00,I.T.B.M.S
14356,34256,5663,invoice,7.00,I.T.B.M.S
14357,34261,5664,invoice,7.00,I.T.B.M.S
14358,34265,5664,invoice,7.00,I.T.B.M.S
14359,34269,5665,invoice,7.00,I.T.B.M.S
14360,34271,5666,invoice,7.00,I.T.B.M.S
14362,34279,1559,estimate,7.00,I.T.B.M.S
14363,34283,1559,estimate,7.00,I.T.B.M.S
14364,34286,1559,estimate,7.00,I.T.B.M.S
14365,34288,1560,estimate,7.00,I.T.B.M.S
14366,34290,5667,invoice,7.00,I.T.B.M.S
14367,34294,5667,invoice,7.00,I.T.B.M.S
14368,34295,5667,invoice,7.00,I.T.B.M.S
14369,34299,5668,invoice,7.00,I.T.B.M.S
14370,34318,5678,invoice,7.00,I.T.B.M.S
14371,34319,5678,invoice,7.00,I.T.B.M.S
14372,34320,1561,estimate,7.00,I.T.B.M.S
14373,34324,1561,estimate,7.00,I.T.B.M.S
14374,34325,1561,estimate,7.00,I.T.B.M.S
14375,34327,1561,estimate,7.00,I.T.B.M.S
14376,34332,1562,estimate,7.00,I.T.B.M.S
14377,34336,1562,estimate,7.00,I.T.B.M.S
14378,34342,1564,estimate,7.00,I.T.B.M.S
14379,34343,1565,estimate,7.00,I.T.B.M.S
14387,34384,5680,invoice,7.00,I.T.B.M.S
14388,34386,5681,invoice,7.00,I.T.B.M.S
14389,34398,1578,estimate,7.00,I.T.B.M.S
14390,34404,5693,invoice,7.00,I.T.B.M.S
14391,34415,5697,invoice,-3.50,Agente Retenedor
14392,34415,5697,invoice,7.00,I.T.B.M.S
14393,34416,5698,invoice,7.00,I.T.B.M.S
14394,34419,5700,invoice,7.00,I.T.B.M.S
14395,34423,1579,estimate,7.00,I.T.B.M.S
14396,34426,5701,invoice,7.00,I.T.B.M.S
14402,34440,1580,estimate,7.00,I.T.B.M.S
14403,34441,1580,estimate,7.00,I.T.B.M.S
14404,34442,1580,estimate,7.00,I.T.B.M.S
14405,34443,1580,estimate,7.00,I.T.B.M.S
14406,34446,1580,estimate,7.00,I.T.B.M.S
14412,34462,5702,invoice,7.00,I.T.B.M.S
14413,34463,5702,invoice,7.00,I.T.B.M.S
14414,34464,5702,invoice,7.00,I.T.B.M.S
14415,34465,5702,invoice,7.00,I.T.B.M.S
14416,34468,5702,invoice,7.00,I.T.B.M.S
14417,34473,5703,invoice,7.00,I.T.B.M.S
14418,34474,5703,invoice,7.00,I.T.B.M.S
14419,34475,5703,invoice,7.00,I.T.B.M.S
14420,34476,5703,invoice,7.00,I.T.B.M.S
14421,34477,5703,invoice,7.00,I.T.B.M.S
14423,34500,5705,invoice,7.00,I.T.B.M.S
14424,34501,5705,invoice,7.00,I.T.B.M.S
14425,34503,5705,invoice,7.00,I.T.B.M.S
14426,34504,5705,invoice,7.00,I.T.B.M.S
14427,34506,5705,invoice,7.00,I.T.B.M.S
14428,34507,5705,invoice,7.00,I.T.B.M.S
14429,34509,5705,invoice,7.00,I.T.B.M.S
14430,34510,5705,invoice,7.00,I.T.B.M.S
14431,34512,5705,invoice,7.00,I.T.B.M.S
14432,34513,5705,invoice,7.00,I.T.B.M.S
14433,34517,1582,estimate,7.00,I.T.B.M.S
14440,34532,5710,invoice,7.00,I.T.B.M.S
14442,34537,1587,estimate,7.00,I.T.B.M.S
14443,34539,1588,estimate,7.00,I.T.B.M.S
14444,34540,1589,estimate,7.00,I.T.B.M.S
14445,34541,1590,estimate,7.00,I.T.B.M.S
14446,34542,1591,estimate,7.00,I.T.B.M.S
14447,34543,1592,estimate,7.00,I.T.B.M.S
14449,34545,1593,estimate,7.00,I.T.B.M.S
14450,34548,1595,estimate,7.00,I.T.B.M.S
14451,34549,1596,estimate,7.00,I.T.B.M.S
14452,34552,1599,estimate,7.00,I.T.B.M.S
14454,34557,5712,invoice,7.00,I.T.B.M.S
14455,34558,5712,invoice,7.00,I.T.B.M.S
14456,34559,5712,invoice,7.00,I.T.B.M.S
14457,34560,5713,invoice,7.00,I.T.B.M.S
14458,34561,5714,invoice,7.00,I.T.B.M.S
14459,34562,5715,invoice,7.00,I.T.B.M.S
14460,34563,5716,invoice,7.00,I.T.B.M.S
14461,34564,5717,invoice,7.00,I.T.B.M.S
14462,34565,5718,invoice,7.00,I.T.B.M.S
14463,34567,5719,invoice,7.00,I.T.B.M.S
14464,34568,5720,invoice,7.00,I.T.B.M.S
14465,34571,5723,invoice,7.00,I.T.B.M.S
14466,34572,1600,estimate,7.00,I.T.B.M.S
14467,34573,1601,estimate,7.00,I.T.B.M.S
14482,34617,1605,estimate,7.00,I.T.B.M.S
14483,34619,5725,invoice,7.00,I.T.B.M.S
14484,34625,1606,estimate,7.00,I.T.B.M.S
14486,34631,5728,invoice,7.00,I.T.B.M.S
14497,34659,1607,estimate,7.00,I.T.B.M.S
14498,34668,1609,estimate,-3.50,Agente Retenedor
14499,34668,1609,estimate,7.00,I.T.B.M.S
14500,34669,1610,estimate,7.00,I.T.B.M.S
14501,34670,5730,invoice,7.00,I.T.B.M.S
14505,34680,1611,estimate,7.00,I.T.B.M.S
14506,34681,1611,estimate,7.00,I.T.B.M.S
14508,34703,5731,invoice,7.00,I.T.B.M.S
14509,34704,5731,invoice,7.00,I.T.B.M.S
14510,34716,5732,invoice,7.00,I.T.B.M.S
14511,34717,5732,invoice,7.00,I.T.B.M.S
14512,34718,5732,invoice,7.00,I.T.B.M.S
14513,34719,5732,invoice,7.00,I.T.B.M.S
14514,34720,5732,invoice,7.00,I.T.B.M.S
14515,34721,5732,invoice,7.00,I.T.B.M.S
14516,34722,5732,invoice,7.00,I.T.B.M.S
14517,34723,5732,invoice,7.00,I.T.B.M.S
14518,34724,5732,invoice,7.00,I.T.B.M.S
14519,34725,5732,invoice,7.00,I.T.B.M.S
14520,34726,5732,invoice,7.00,I.T.B.M.S
14521,34727,5732,invoice,7.00,I.T.B.M.S
14522,34728,5732,invoice,7.00,I.T.B.M.S
14523,34729,5732,invoice,7.00,I.T.B.M.S
14524,34730,5732,invoice,7.00,I.T.B.M.S
14525,34731,5732,invoice,7.00,I.T.B.M.S
14526,34732,5732,invoice,7.00,I.T.B.M.S
14527,34733,5732,invoice,7.00,I.T.B.M.S
14528,34734,5732,invoice,7.00,I.T.B.M.S
14529,34735,5732,invoice,7.00,I.T.B.M.S
14530,34736,5732,invoice,7.00,I.T.B.M.S
14531,34737,5732,invoice,7.00,I.T.B.M.S
14532,34738,5732,invoice,7.00,I.T.B.M.S
14533,34739,5732,invoice,7.00,I.T.B.M.S
14534,34740,5732,invoice,7.00,I.T.B.M.S
14535,34741,5732,invoice,7.00,I.T.B.M.S
14536,34742,5732,invoice,7.00,I.T.B.M.S
14537,34743,5732,invoice,7.00,I.T.B.M.S
14538,34744,5732,invoice,7.00,I.T.B.M.S
14539,34745,5732,invoice,7.00,I.T.B.M.S
14540,34746,5732,invoice,7.00,I.T.B.M.S
14541,34758,5737,invoice,7.00,I.T.B.M.S
14542,34759,5738,invoice,-3.50,Agente Retenedor
14543,34759,5738,invoice,7.00,I.T.B.M.S
14544,34763,5740,invoice,7.00,I.T.B.M.S
14545,34764,5741,invoice,7.00,I.T.B.M.S
14547,34771,1616,estimate,7.00,I.T.B.M.S
14551,34775,1617,estimate,7.00,I.T.B.M.S
14552,34778,1619,estimate,7.00,I.T.B.M.S
14553,34779,1620,estimate,7.00,I.T.B.M.S
14556,34798,5743,invoice,7.00,I.T.B.M.S
14557,34801,5744,invoice,7.00,I.T.B.M.S
14559,34805,1623,estimate,7.00,I.T.B.M.S
14565,34805,1623,estimate,-3.50,Agente Retenedor
